index,artist_name,track_name,release_date,genre,lyrics,topic,spotify_link,image_link,,,
1408,flamin'groovies,have you seen my baby?,1971,pop,see baby avenue know drivin crazy funny things see milkman drivin street baby milkman send home hold hold hold hold hold hold know long go hold hold hold see gypsies dancin unfaithful good say talk strangers baby say talk strangers wanna stranger hold hold hold hold hold hold know long go hold hold hold hold hold hold alright,romantic,https://open.spotify.com/track/0RNfPkMbCQ7f8sGmOopf6N,https://i.scdn.co/image/ab67616d0000b2739ed49e976b027cc896c95f23,,,
1409,geneclark,with tomorrow,1971,pop,like dream reality think dream near think leave go believe tomorrow borrow moment sorrow dream tomorrow time look reason descriptions place mind tell real things taste feel tomorrow borrow moment sorrow dream tomorrow,world/life,https://open.spotify.com/track/2aqJD8HkfHyLloEKRVDFHi,https://i.scdn.co/image/ab67616d0000b2732a60292d92759ae7548a6297,,,
1410,tonyjoewhite,"they caught the devil and put him in jail in eudora, arkansas",1971,pop,know runaround give suppose tell wrong bitter pill come mistake know make string want hate lose devil deep blue forgive cause forget devil deep blue ought cross list come knock door fate heart twist come run hate guess devil deep blue devil deep blue know runaround give suppose tell wrong,violence,https://open.spotify.com/track/3QFlKQHEuf4jafb91gmrdA,https://i.scdn.co/image/ab67616d0000b273baac3cb935ff2f5ec8e8c1c2,,,
1411,jr.walker&theallstars,way back home,1971,pop,good things south leave bitter taste mouth yeah like black livin track white holdin home talk cause understand rybody see good smell scent honeysuckle growin backyard fence home heaven send home yeah home home yeah home home smell wetness grass tree flower kiss be like home childhood days dead go memories linger go swimmin muddy creek nothin body head feet home yeah play game like hide seek yeah snake weed overhear stream know kid play game play like home sing yeah home home home miss things fade away remember like yesterday home home home home home,music,https://open.spotify.com/track/3SjWoL6RVmj5mofAfESnjc,https://i.scdn.co/image/ab67616d0000b273e8f507796f8c7d3b6559cd6c,,,
1412,theyoungbloods,that's how strong my love is,1971,pop,moon know strong darling strong strong strong weep drown tear swim rainbow tear go wrap colour warm strong baby strong strong strong ocean deep wide tear breeze go eye love strong strong strong strong ocean deep wide tear breeze go eye love darling strong strong strong strong strong strong strong strong darling long darling strong strong,feelings,https://open.spotify.com/track/25nzKGDiua1lE9Qo5V19GL,https://i.scdn.co/image/ab67616d0000b273494e33d225ef37180f88c8ce,,,
1413,badfinger,day after day,1971,pop,remember find mind look lonely room bring home baby soon remember hold sleep feel tear weep look lonely gloom bring home baby soon look lonely room bring home baby soon remember find mind look lonely gloom bring home baby soon,music,https://open.spotify.com/track/2XKW8CH8nRZH9cF2DNjBHN,https://i.scdn.co/image/ab67616d0000b273e2dd29cdaa3fadbdc26d59c4,,,
1414,can,bring me coffee or tea,1971,pop,smile knee bring coffee pretty little whisper parent friend throw dead feel pretty chimney feel feel pretty chimney feel feel pretty chimney feel smile knee bring coffee pretty little whisper parent friend throw dead dead dead smile knee feel feel pretty chimney feel feel pretty chimney feel feel pretty chimney feel pretty chimney feel pretty chimney,feelings,https://open.spotify.com/track/4OWOXxUpGasgasUjiwKZAL,https://i.scdn.co/image/ab67616d0000b27364ecc15165777bf89748b0d4,,,
1415,themamas&thepapas,european blueboy,1971,pop,return suit theatrical rent streets soho repent tear rain tear weren waterloo madman come hysterically spend outrage carelesly bend master disguise leave promise keep golden fleece think send european blueboy european blueboy european blueboy european blueboy return suit theatrical rent streets soho repent tear rain tear weren抰 waterloo european blueboy european blueboy european blueboy european blueboy,sadness,https://open.spotify.com/track/7l3smylX9ZSPhNftWIPRqA,https://i.scdn.co/image/ab67616d0000b2736794d100bd1cfedbb8cf53f1,,,
1416,bonnieraitt,danger heartbreak ahead,1971,pop,danger stranger know evil lurk hearts vanity insanity play lose girl time move cause danger heartbreak dead ahead take second girl learn play burn girl foolish blind clear highway sign read danger heartbreak dead ahead heartbreak dead ahead better mind girl read sign girl yeah danger heartbreak dead ahead want somebody heartbreak dead ahead start pack heart listen girl gain go vain danger heartbreak dead ahead yeah say danger heartbreak dead ahead danger say danger heartbreak dead ahead say danger heartbreak dead ahead baby yeah say danger heartbreak dead ahead,violence,https://open.spotify.com/track/4BRMaRypPvfPC3r2ma2q43,https://i.scdn.co/image/ab67616d0000b2736f1ffb635f599c7cad59ceb1,,,
1417,wings,wild life,1971,pop,world wild apply word take walk african sign animals right wild life happen wild life animals breathe political nonsense make hard people live move fast baby know wild life wild life go happen wild life wild life animals better stop animals animal gotta care wild life wild life go happen wild life wild life animals breathe political nonsense make hard people live wild life wild life go happen happen happen wild life wild life animals happen happen wild life happen happen wild life happen happen lalaah wild life happen happen happen wild life animals happen happen wild life wild life happen happen happen wild life wild life happen happen happen wild life happen happen wild life happen happen wild life happen happen wild life happen happen wild life happen happen,world/life,https://open.spotify.com/track/0DtItzol85j6j5F9j9V36Q,https://i.scdn.co/image/ab67616d0000b273a72b37c6cd025af81d8716ea,,,
1418,lindisfarne,meet me on the corner,1971,pop,dreamseller tell dream come bring song spare dream soon forget mind tug sleeve ask rendezvous dream believe meet corner light come promise streets disappear dream share bundle rag reminders spread war grind time deal rhyme hang meet corner light come promise streets disappear dream share dreamseller tell dream come bring song spare dream,world/life,https://open.spotify.com/track/253zp2n9mfSR2PwsH78gN8,https://i.scdn.co/image/ab67616d0000b273725f19188ea0c33692e3ac0a,,,
1419,colinblunstone,say you don't mind,1971,pop,mind laine realize kind fool stupid fish drink pool die try mind mind time come scene dream get rid tide whinning find mind mind time blind somethin inside mind die try mind mind time time time time blind somethin inside mind get door see better time time think better line grow scar go mind mind time time,night/time,https://open.spotify.com/track/20mUVwCxR1x2d5SuBRGW1F,https://i.scdn.co/image/ab67616d0000b27336556508c1012af3ffd4c7c2,,,
1420,caroleking,song of long ago,1971,pop,whisper wind come uninvited look lamp leave unlighted aren know memory flame soon ignite light lamp glow quietly friends reunite sing song long feel younger time descend bring brand seed long time plant help grow intend wouldn peace know love people befriend singin song long begin sing song long love people befriend singin song long long long,music,https://open.spotify.com/track/2OjKmrDuRtO0VpdtyvsaiW,https://i.scdn.co/image/ab67616d0000b27318afcec513fec0da2dabfdee,,,
1421,badfinger,name of the game,1971,pop,railway master look say faster think say care fact protest different lock feel comfort dear brother tell know painful world place long await mother time baby breast pass test sin confess refuse choose follow shame confuse know game pillow look say clearly things burn sacred battle different lock feel away refuse choose follow shame confuse know game refuse choose follow shame confuse know game,world/life,https://open.spotify.com/track/2Z7c7algNrJeVyYWNH1HYw,https://i.scdn.co/image/ab67616d0000b273e2dd29cdaa3fadbdc26d59c4,,,
1422,pauldavis,a little bit of soap,1971,pop,little soap away lipstick face little soap erase pain heart eye lonely years little soap away tear little soap away powder chin little soap begin away hurt feel lonely years little soap away tear hear begin leave night like leave nest like rest fly away little soap away perfume eventually little soap away memory night lonely years little soap away tear lose memory night lonely years little soap away tear little soap away tear fade gonna uhhuh away tear,sadness,https://open.spotify.com/track/4lgZJvM3yx4jdfRRUjDG3I,https://i.scdn.co/image/ab67616d0000b27323198ec095a629ff4d1524c6,,,
1423,caroleking,growing away from me,1971,pop,life soul heart lately come tear apart darlin feel grow away want keep grow away feel longer know somebody believe know worse thing lonely have body pretend feel go lose help tryin hold feel grow away,sadness,https://open.spotify.com/track/0n5o2OlYqXrLRqNyIZMzXf,https://i.scdn.co/image/ab67616d0000b27318afcec513fec0da2dabfdee,,,
1424,jr.walker&theallstars,walk in the night,1971,pop,walk night walk night walk night walk night walk night walk night,night/time,https://open.spotify.com/track/0C4CdjZponKJGIaTvLVP53,https://i.scdn.co/image/ab67616d0000b273e8f507796f8c7d3b6559cd6c,,,
1425,sparks,slowboat,1971,pop,slowboat take home know come home today adieu leave come oooh sail away slowboat bring oooh sail away slowboat sail seventh away come close near sign appear come home come home today oooh sail away slowboat bring slowboat take away know come near hear true home come oooh sail away slowboat bring oooh sail away slowboat bring slowboat bring oooh sail away slowboat bring,music,https://open.spotify.com/track/0HgYF795g0WDD2xKq4RFM2,https://i.scdn.co/image/ab67616d0000b273536b6f0a244800f69fbab412,,,
1426,neilsedaka,rosemary blue,1971,pop,try morning moment goodbye ask long tell till life go share tomorrow life go eye blue look outside world wait live life blue lonely tear away come walk world live yesterday bring flower church past wait forget wear flower hair eye blue look world outside wait live life blue lonely tear away come blue blue,world/life,https://open.spotify.com/track/3gB9aE9FqRJ4qiE9oYGATe,https://i.scdn.co/image/ab67616d0000b273bd1bf059f077691238fc56b9,,,
1427,badfinger,perfection,1971,pop,real perfection perfect connection truth good revolution power change hand straight solution understand listen song life need knife successful conversation real perfection perfect peace connection forgive good kind kill power take life good blood spill bigger knife listen song life need knife successful conversation successful conversation listen song life need knife successful conversation successful conversation successful conversation,world/life,https://open.spotify.com/track/3ccHstKEStIOANQsaw078p,https://i.scdn.co/image/ab67616d0000b273e2dd29cdaa3fadbdc26d59c4,,,
